id,publication_id,edition_id,title,other_title,author_creator,corporate_creators,contributors,description_abstract,date_period,year,type,place_of_publishing,publisher,format,extent,other_physical_description,volume,number,isbn,call_number,language,general_note,subject_keywords,url_original_object
379463,410550,379463,Միջին բրոնզ,Bronze moyen,"Դևեջյան, Սեդա",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,Պատ․ խմբ․՝ Ա․ Ա․ Քալանթարյան,Երևան,2006,2006,Գիրք,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,pdf,426 էջ,աղյս․,2,,5-8080-0655-4,AIII/9366 ; AIII/9367,hy,"Նվիրում եմ երիտասարդ, շնորհալի ճարտարապետ Հովհաննես Դեվեջյանի անմար հիշատակին",Հնագիտություն Լոռի Բերդ Պատմություն,https://arar.sci.am/dlibra/publication/410550/edition/379463
380884,412105,380884,Միջնադար,Средневековье,"Գրիգորյան, Գր. Ա.",ՀՍՍՀ ԳԱ Հնագիտության և ազգագրության ինստիտուտ,խմբ․՝ Ա․ Մ․ Նազինյան,Երևան,1981,1981,Գիրք,Երևան,ՀՍՍՀ ԳԱԱ հրատ.,pdf,372 էջ,22 սմ,Գիրք երկրորդ,,,AII/565541 ; AII/83295,hy,,Բանահյուսություն,https://arar.sci.am/dlibra/publication/412105/edition/380884
11075,12475,11075,Միջնադարյան Հայաստանի առևտրական կապերը VI-XIII դդ. (Ըստ ապակեգործության տվյալների),Торговие связи Средневековой Армении в VII-XIII вв. (По данным стеклоделия),"Ջանփոլադյան, Հ. Մ. ; Քալանթարյան, Ա. Ա.",ՀՍՍՀ ԳԱ հնագիտության և ազգագրության ինստիտուտ,Պատ. խմբ.՝ Բ. Ն. Առաքելյան,Երևան,1988,1988,Գիրք,Երևան,ՀՍՍՀ ԳԱ հրատ․,pdf,48 էջ,նկ․,VI,,,AIII/6166 ; AIII/6179 ; AIII/6180,ru ; hy ; en,14 (Հայաստանի հնագիտական հուշարձանները),Հնագիտություն Արհեստ Միջին դարեր Հայաստան Ապակեգործություն,https://arar.sci.am/dlibra/publication/12475/edition/11075
375396,406308,375396,Միջնադարյան Հայաստանի գեղարվեստական խեցեղենի զարդաձևերը,Орнаментальные мотивы художественной керамики средневековой Армении,"Բաբայան, Ֆրինա",ՀՍՍՀ ԳԱ Հնագիտության և ազգագրության ինստիտուտ,Պատ․ խմբ․՝ Ա. Ա. Քալանթարյան,Երևան,1981,1981,Գիրք,Երևան,ՀՍՍՀ ԳԱ հրատ.,pdf,118 էջ,,,,,AII/110818,hy,,Խեցեգործություն Զարդարվեստ,https://arar.sci.am/dlibra/publication/406308/edition/375396
11015,12394,11015,Միջնադարյան Հայաստանի գեղարվեստական մետաղը IX-XIII դդ. ; Միջնադարյան Հայաստանի հախճապակին IX-XIV դդ.,Художественный металл Средневековой Армении IX-XIII вв. ; Фаянс Средневековой Армении IX-XIV вв.,"Հակոբյան, Ն. Գ. ; Ժամկոչյան, Ա. Ս.",ՀՍՍՀ ԳԱ հնագիտության և ազգագրության ինստիտուտ,Պատ. խմբ.՝ Ա. Ա. Քալանթարյան,Երևան,1981,1981,Գիրք,Երևան,ՀՍՍՀ ԳԱ հրատ․,pdf,107 էջ,նկ․,III,,,AIII/5118 ; AIII/5117 ; AIII/5119,hy ; ru,10 (Հայաստանի հնագիտական հուշարձանները),Հնագիտություն Հայաստան Միջին դարեր,https://arar.sci.am/dlibra/publication/12394/edition/11015
375669,406478,375669,Միջնադարյան Հայաստանի զենքերի տեսակները,,"Աբրահամյան, Վ.",ՀՍՍՌ ԳԱ Պետական պատմական թանգարան,,Երևան,1950,1950,Գիրք,Երևան,ՀՍՍՌ ԳԱ հրատ.,pdf,38-98 էջ,21 սմ ; նկ․,,,,AII/110836,hy,"Առանձնատիպ Հայաստանի Պետական պատմական թանգարանի «Աշխատություններ» հատոր II-ից, 1949 թ․",Հնագիտություն Հայաստան,https://arar.sci.am/dlibra/publication/406478/edition/375669
376480,407430,376480,Միջնադարյան հայ ճարտարապետներ և քարագործ վարպետներ,Средневековые армянские архитекторы и мастера по камню,"Բարխուդարյան, Ս․",ՀՍՍՌ ԳԱ Հնագիտության և ազգագրության ինստիտուտ,Պատ․ խմբ․՝ Մ․ Դ․ Մազմանյան,Երևան,1963,1963,Գիրք,Երևան,ՀՍՍՌ ԳԱ հրատ.,pdf,380 էջ,նկ․,,,,AIII/2033 ; AIII/2034 ; AIII/2035 ; AIII/2036 ; AIII/2037,hy,,Հայ ճարտարապետության պատմություն,https://arar.sci.am/dlibra/publication/407430/edition/376480
255855,263643,255855,Միջնադարյան մշակութային լանդշաֆտը Վայոց ձորում՝ Մետաքսի ճանապարհի համակարգում,Medieval cultural landscape in Vayots Dzor within the context of the Silk Road; Средневековый культурный ландшафт в Вайоц Дзоре в контексте Шелкового пути,"Բաբաջանյան, Աստղիկ ; Ֆրանկլին, Քեթրին",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,,"Վայոց ձորի մարզի միջնադարյան մշակութային լանդշաֆտը դիտարկելով Մետաքսի ճանապարհի երևույթով ձևավորված նյութական ու մշակութային փոխանակությունների համատեքստում՝ ցույց է տրվում, որ միջնադարում (հատկապես 13 –14-րդ դդ.)․ This paper discusses preliminary works of Vayots Dzor Silk Road Survey (VDSRS) project revisiting the medieval archaeological landscape in Vayots Dzor region, which was actively integrated into the material and cultural exchanges, formed by Silk Road phenomenon. В статье обсуждаются предварительные работы в рамках проекта Исследование Шелкового пути в Вайоц дзоре (VDSRS), при этом средневековый археологический ландшафт в Вайоцдзорской области рассматривается в кoнтексте процессов материального и культурного oбмена, обусловленного Шелковым путем.",2019,2019,Հոդված,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,pdf,,,3,,978-9939-9178-9-4,,,,Ազգագրություն Հնագիտություն Մետաքսի ճանապարհ Հայաստան Վայոց ձոր հնագիտական լանդշաֆտ,https://arar.sci.am/dlibra/publication/263643/edition/255855
215383,235843,215383,Միջնադարյան Սաղմոսավանքի սրբությունները,Святыни средневекового Сагмосаванка; Sacred Objects from Medieval Saghmosavank,"Մանուչարյան, Աշոտ",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,,"Միջնադարում Սաղմոսավանքը հայտնի է եղել ոչ միայն վարդապետական բարձրագույն դպրոցով, հարուստ գրադարանով, այլև իր հարկերի ներքո պահվող քրիստոնեական սրբություններով: Դրանց թիվը եղել է ինը, որոնցից չորսը` խաչ, մեկը` խաչքար, երկուսը` սրբերի մասունքներ (ս.Հակոբ Մծբնացու Աջը, ս.Հակոբ Տյառնեղբոր Մատը) և երկու գերեզման, որոնք պատկանում են վանքի նշանավոր առաջնորդների: Այդ սրբությունների մի մասն այսօր էլ կա, թե՛ Մայր Աթոռ Ս.Էջմիածնում, թե՛ Սաղմոսավանքի տարածքում: В средние века Сагмосаванк был известен не только своей высшей духовной школой, богатой библиотекой, но и христианскими святынями, которые хранились под крышей этого монастыря. Их было девять, из которых – четыре креста, один хачкар, мощи двух святых (Длань св. епископа Акопа из Мцбины, Палец св. Акопа Брата Господня) и две могилы, которые принадлежали двум известным главам епархии монастыря. Часть этих святынь до сих пор существует, некоторые в Святом Престоле Эчмиадзина, а некоторые на территории монастыря. The medieval monastery Saghmosavank was not only known for its higher school and the rich library, but also for the Christian sacred objects preserved under its floors. They were nine in number, four of which were crosses, one was a khachkar (cross-stone), two were relics of saints (the right hand of St. Hakob Mtsbinatsi, the finger of St. Hakob Lord’s Brother). There were also two graves which belonged to two noted leaders of the monastery. Today a part of it is kept in the See of St. Etchmiadzin and another part is preserved on the territory of the Monastery.",2018,2018,Հոդված,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,pdf,,,2,,978-9939-9178-2-5,,,,"Ազգագրություն Հնագիտություն Սաղմոսավանք սրբություն, խաչ միջնադար դպրոց",https://arar.sci.am/dlibra/publication/235843/edition/215383
215388,235848,215388,Միջսեռային հաղորդակցության որոշ առանձնահատկություններ հետխորհրդային Հայաստանում,Некоторые аспекты гендерной коммуникации в постсоветской Армении; Some Aspects of Gender Communication Issues in Post-Soviet Armenia,"Մանուկյան, Լիլիթ",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,,"Հոդվածում քննարկվում են ներկա հայաստանյան առօրյա կյանքում տղամարդ-կին հաղորդակցության ոլորտում առկա մի շարք խնդիրներ: Այդ խնդիրները ներկայացվում են երկու հարթությունում` տարածական և լեզվական: Մասնավորապես խոսվում է հաղորդակցության այնպիսի տարածքների, այդ տարածքներում գործածվող լեզվի և շրջանառվող թեմաների մասին, որոնք սովորույթի ուժով համարվում են տղամարդկային: Статья касаетcя некоторых аспектов межполовых коммуникационных проблем в повседневной жизни современного армянского общества. Обсуждениe проблемы представленo на двух уровнях: пространственном и языковом. В частности, речь идет о таких коммуникативных сферах и характерных для них языковых и тематических особенностях, которые традиционно считаются мужскими. The paper discusses some aspects of gender communication problems in daily life of the contemporary Armenian society. Gender communication problems are presented on two levels: spatial and linguistic. Particularly, the paper describes the communication spaces as well as the main topics and linguistic means applied in those places, which, according to tradition, are considered as male (masculine).",2018,2018,Հոդված,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,pdf,,,2,,978-9939-9178-2-5,,,,The family; Marriage; Woman Marriage միջսեռային հաղորդակցություն միջսեռային անհավասարություն կանացի լեզու տղամարդկային տարածք,https://arar.sci.am/dlibra/publication/235848/edition/215388
379796,410982,379796,Միքայել Միանսարյանց,Микаэл Миансарянц ; Mikael Miansaryants,"Վարդանյան, Սվետլանա",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,Խմբ.՝ Ս. Հարությունյան,Երևան,2002,2002,Գիրք,Երևան,«Մուղնի» հրատ.,pdf,106 էջ,,,,99930-929-3-2,AII/87098 ; AII/87099 ; AII/89859,hy,,Ազգային դպրոց Ազգային դաստիարակություն,https://arar.sci.am/dlibra/publication/410982/edition/379796
379383,410459,379383,"Մնա՞լ, թե՞ գնալ. Հայաստանից հնարավոր նոր արտագաղթի սոցիալ-մշակութային հիմնախնդրի շուրջ",Остаться или уехать? О социокультурной проблеме возможной новой эмиграции из Армении ; To stay or to leave? Exploring thesocio-cultural issue of potential emigration from Аrmenia,"Գալստյան, Միհրան",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,,"The issue of emigration from Armenia, in terms of its causes, security implications, economic aspects, and demographic consequences, stands as a thoroughly examined subject in academic literature. Both Armenian and Western scholars primarily examine this issue through the lens of economic factors encompassing “retaining”, “push” and “pull” factors within sending and receiving countries. Проблема эмиграции из Армении, ее причин, экономического, демографического воздействия и безопасности - одна из достаточно изученных тем в научной литературе. Иармянские, и зарубежные ученые исследуют эту проблему в основном в рамках теории“удержания”, “отталкивания” и “притяжения” экономических факторов, существующих вотправляющих и принимающих странах. В данной статье основной акцент посвященсоциокультурной проблеме, вызывающей эмиграцию. Работа даст возможность пересмотреть и изменить существующие ранее подходы, поскольку для выявления и дальнейшего прогнозирования новой миграции важное место в ней отведено анализу социокультурных и психологических факторов, вызывающих это явление, при этом с учетом культурных теорий западной социологии о происхождении миграции. Հայաստանից արտագաղթի խնդիրը՝ պատճառների և անվտանգային, տնտեսական, ժողովրդագրական ազդեցության տեսանկյունից, ակադեմիական գրականության մեջ լավ ուսումնասիրված թեմաներից է: Այդ հիմնախնդիրը ինչպես Հայաստանի, այնպես էլ արևմտյան հետազոտողները հիմնականում քննարկում են ուղարկող և ընդունող երկրներում գոյություն ունեցող «պահպանող », «վանող » և «ձգող» տնտեսական գործոնների տեսության շրջանակում: Սույն հոդվածում կարևորում ենք արտագաղթ առաջացնող սոցիալ- մշակութային խնդրի քննարկումը: Հոդվածը հնարավորություն կտա փոխելու և վերանայելու մինչ այդ գոյություն ունեցող մոտեցումները, քանի որ նոր արտագաղթի բացահայտման և հետագա կանխատեսման նպատակով կարևոր տեղ կհատկացվի այդ երևույթն առաջացնող սոցիալ- մշակութային և հոգեբանական գործոնների քննարկմանը: Այստեղ հղում ենք անելու արևմտյան սոցիոլոգիայում միգրացիա ծնող մշակութային տեսություններին: Այդ առումով կարևորում ենք կուտակային պատճառականության խնդիրը, ըստ որի՝ միգրացիայի յուրաքանչյուր դեպք մեծացնում է հավանականությունը նոր միգրանտների ներգրավման և համայնքում միգրացիայի ավանդույթների ձևավորման:",2024,2024,Հոդված,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,pdf,,,6,,,,,,Միգրացիոն գործընթացներ էմիգրացիա սոցիալ-մշակութային պատճառներ սեռ տարիք կրթություն,https://arar.sci.am/dlibra/publication/410459/edition/379383
360271,389517,360271,Մշակութային ավանդույթների պահպանման եւ մշակութային էկոլոգիայի խնդիրները ետաղետյան Գյումրիում,Проблемы сохранения культурных традиций и вопросыкультурной экологии в Гюмри после землетрясения ; Problem of Cultural Ecology and Maintainingof Cultural Traditions in Gyumri after Earthquake,"Աղանյան, Թորգոմ",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,,"Հոդվածը նվիրված է ետաղետյան Գյումրու մշակութային ադապտացիայի, մշակութային ավանդույթների պահպանման և մշակութային էկոլոգիայի խնդիրների վերլուծությանը: Ներկայացվել են աղետից հետո մշակութային կյանքի զարգացումները, արվեստի տարբեր տեսակների ներգործությունն ու ազդեցությունը աղետյալների հոգեբանական վերականգնման և հարմարողական գործընթացներում: Քննարկվել է նաև Գյումրու մշակութային էկոլոգիայի ու մասնավորապես ձևափոխված կենսական միջավայրի կամ մշակութային լանդշաֆտի կարևոր նշանակությունը մարդկանց ինքնազգացողության և հատկապես երեխաների գեղագիտական ճաշակի ձևավորման վրա: Статья посвящена проблемам сохранения культурных традиций, культурной адаптации и культурной экологии города Гюмри после землетрясения. Представлены векторы развития культурной жизни и ее влияние на психическое и адаптационное восстановление населения. В статье обсуждены вопросы культурной экологии Гюмри, в частности, изменения природной среды, а также значение культурного ландшафта для самочувствия людей и для формирования эстетического вкуса у детей. The article is devoted to the study of the problems of maintaining cultural traditions, ecology and adaptation of post-disastrous Gyumri. Vectors of development of cultural life, the influence of psychological and adaptive recovery of the victims after earthquake have been presented. We have touched upon issues concerning the cultural ecology of Gyumri city, specific changes of cultural environment and the importance of cultural landscape for people’s health and especially for the development of children’s aesthetic tastes.",2021,2021,Հոդված,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,pdf,,,4,,978-9939-886-13-8,,,,Դաշտային հետազոտություններ մշակութային էկոլոգիա մշակութային լանդշաֆտ երկրաշարժ Գյումրի վերականգնում հարմարվողականություն արվեստ,https://arar.sci.am/dlibra/publication/389517/edition/360271
377622,408339,377622,Մշակութային հետազոտություններն Արցախում,,,ՀՀ Մշակույթի նախարարություն ; ՀՀ ԳԱԱ Հնագիտութեան և ազգագրության ինստիտուտ ; Արցախի հնագիտական արշավախումբ,,Երևան,2009,2009,Գիրք,Երևան,,pdf,48 էջ,"նկ․, քարտեզ ; 24 սմ",,,,AII/108364,hy,,Շուշի Արցախ Մշակութային հետազոտություն Պեղումներ,https://arar.sci.am/dlibra/publication/408339/edition/377622
215387,235847,215387,Մշակույթի և արդի մի շարք հիմնախնդիրների փոխառնչությունները հայաստանյան հանրային ընկալումներում,Взаимосвязь культуры и некоторых проблем в современных армянских общественных восприятиях; The Interactions of Culture and Certain Contemporary Fundamental Issues in Armenian Public Perceptions,"Մարգարյան, Նիկոլ ; Թորոսյան, Մելինե",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,,"Ստանդարտ ու խորացված հարցումերի հիման վրա հոդվածում փորձ է արվում ցույց տալու, թե ինչպիսին են մշակույթի ընկալումերը հայաստանյան հանրությունում, ինչպիսի պայմաններում և գործոնների ազդեցությամբ են ձևավորվել և ինչպիսի ներուժ են պարունակում դրանք` որոշ համազգային հիմախնդիրների լուծման տեսանկյունից: В данной статье, базирующейся на материалах углубленных и стандартных опросов, делается попытка показать общественное восприятие культуры в Армении, выявить условия и факторы его формирования и тот потенциал восприятия культуры, который актуален с точки зрения решения некоторых общенациональных проблем. The article, based on in-depth interviews and standardized surveys, tried to demonstrate the state of contemporary Armenian public perceptions of culture, under what conditions and factors these were formed, and evaluates what potential do these hold from in terms of solving some nationwide issues.",2018,2018,Հոդված,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,pdf,,,2,,978-9939-9178-2-5,,,,Modern History ընկալում մշակույթի հանրային ընկալում հաբիթուս մշակույթի կարգավիճակ,https://arar.sci.am/dlibra/publication/235847/edition/215387
255861,265084,255861,"Մշակույթի տները խորհրդային և ետխորհրդային Հայաստանում. ժառանգականությունը, գործառութային և իմաստային փոխակերպումները",,"Մուրադյան, Հայկուհի",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,,"Հոդվածն անդրադառնում է Խորհրդային Հայաստանում Մշակույթի տների դերակատարությանն ու դրանց ձևավորմանը, ինչպես և իմաստաբանական ու գործառութային փոխակերպումներին ետխորհրդային Հայաստանում: The paper aims to investigate the role and functions of “Chambers of Culture” in Soviet and post-Soviet Armenia. Статья посвящена на исследованию роли и функций «Домов культуры» в советской и постсоветской Армении. «Дом культуры» был ключевым институтом культурной деятельности и осуществления государственной культурной политики не только в Армении, но и во всех социалистических странах.",2019,2019,Հոդված,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,pdf,,,3,,978-9939-9178-9-4,,,,Modern History Մշակույթի տուն Խորհրդային Միություն մշակութային քաղաքականություն ետխորհրդային Հայաստան,https://arar.sci.am/dlibra/publication/265084/edition/255861
381330,412543,381330,Մոկս,,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,Պատ. խմբ.՝ Ս. Բ. Հարությունյան ; Կազմ․՝ Ս. Բ. Հարությունյան ; Է. Հ. Խեմչյան ; Մ. Հ. Խեմչյան ; Ա. Կ. Պողոսյան,Երևան,2015,2015,Գիրք,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,pdf,708 էջ,գուն. նկ. ; քարտեզ ; 30 սմ,,,978-5-8080-1157-1,AIII/8530 ; AIII/8531,hy,,Հայ բանահյուսություն,https://arar.sci.am/dlibra/publication/412543/edition/381330
10358,11712,10358,Մուսա Լեռ,Муса Лер,"Սվազլյան, Վերժինե",ՀՍՍՀ ԳԱ հնագիտության և ազգագրության ինստիտուտ,Պատ. խմբ.՝ Ս. Բ. Հարությունյան,Երևան,1984,1984,Գիրք,Երևան,ՀՍՍՀ ԳԱ հրատ․,pdf,219 էջ,նկ․,,16,,AIII/5577 ; AIII/5586,hy ; ru,,Հայ ազգագրություն Հայ բանահյուսություն,https://arar.sci.am/dlibra/publication/11712/edition/10358
425871,458680,425871,Մուսա լեռան ազգագրությունը,The Ethnography of Moussa Dagh ; Этнография Муса дага,"Գյոզալյան, Գրիգոր",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,Կազմ․ և խմբ.՝ Վերժինե Սվազլյան,Երևան,2001,2001,Գիրք,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,pdf,280 էջ,,,,5-8080-0472-1,,hy,,Ազգագրություն Մուսա լեռ,https://arar.sci.am/dlibra/publication/458680/edition/425871
373769,404383,373769,Մուսա լեռան հերոսամարտը. ականատես վերապրողների վկայություններ,,"Սվազլյան, Վերժինե",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ ; Հայաստանի «Մուսա լեռ» հայրենակցական միություն,,Երևան,2015,2015,Գիրք,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,pdf,240 էջ,Նկ․ ; քարտ.,,,978-5-8080-1164-9,AII/101043 ; AII/101044 ; AII/101106,hy ; en,,Հայոց ցեղասպանություն Մուսա լեռ Վկայագրություն,https://arar.sci.am/dlibra/publication/404383/edition/373769
215345,235802,215345,Մուսա լեռան հերոսամարտը՝ ըստ ականատես վերապրողների վկայությունների,Героическое сражение Муса Дага по свидетельствам очевидцев; the Heroic Battle of Moussa Dagh According to the Testimonies of the Eyewitness Survivors,"Սվազլյան, Վերժինե",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,,"1915թ. 40 օրվա ընթացքում մուսալեռցիները Եսայի Յաղուբյանի, Պետրոս Դմլաքյանի և վերապատվելի Տիգրան Անդրեասյանի գլխավորությամբ համառ մարտեր են մղել թուրքերի դեմ: Այդ ընթացքում Քըզըլջայի, Քուզջըղազի, Դամլաջըքի և Ղափլան Դուզախի բարձունքներում չորս լուրջ ճակատամարտ է տեղի ունեցել: В 1915г., в течение 40 дней, мусадагцы во главе с Есаи Ягубяном, Петросом Дмлакяном и преподобным Тиграном Андреасяном вели ожесточенные бои с турками. Четыре важных сражения выиграли армяне на высотах Муса Дага – в Кзлджа, Кузджгаз, Дамладжык, Каплан-Дузаг. In 1915, during forty days, the Moussa Dagh people under the command of Yessayi Yaghoubian, Petros Demlakian, and the Very Reverend Tigran Andreassian fought violent battles against the Turks.",2018,2018,Հոդված,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,pdf,,,2,,978-9939-9178-2-5,,,,Modern History Մուսա լեռան հերոսամարտ Կիլիկիա Դամլաջըք Կարմիր խաչ Պորտ Սայիդ,https://arar.sci.am/dlibra/publication/235802/edition/215345
374650,405863,374650,"Յոթ օր, յոթ գիշեր",Seven days seven nights,"Շագոյան, Գայանե",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,Պատ. խմբ.՝ Հրանուշ Խառատյան,Երևան,2011,2011,Գիրք,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ․,pdf,616 էջ,,,,978-5-8080-0910-3,AII/97608 ; AII/97609 ; AII/97610,hy,,Ազգագրություն Ծիսակատարություններ,https://arar.sci.am/dlibra/publication/405863/edition/374650
379944,411144,379944,Յուրի Մկրտումյանի ծննդյան 80-ամյակին նվիրված գիտաժողովի նյութերի ժողովածու,"Сборник материалов научной конференции, посвященной 80-летию со дня рождения Юрия Мкртумяна ; Collection of materials of the conference dedicated to the 80-th anniversary of birth of Yuri Mkrtumyan",,"«Սարդարապատի հերոսամարտի հուշահամալիր, Հայոց ազգագրության և ազատագրական պայքարի պատմության ազգային թանգարան» ՊՈԱԿ ; ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ",Խմբ․ կազմ․՝ Կարեն Փահլևանյան ; Պավել Ավետիսյան ; Սվետլանա Պողոսյան ; Հասմիկ Հարությունյան,Երևան,2020,2020,Գիրք,Երևան,,pdf,128 էջ,նկ․,,,978-9939-1-1175-9,AIII/9018,hy ; ru,,Յուրի Մկրտումյան Հայոց պատմություն Ազգագրություն,https://arar.sci.am/dlibra/publication/411144/edition/379944
373903,404813,373903,Նախիջևանի խաչքարերը,The khachkars of Nakhijevan,"Այվազյան, Արգամ",ՀՀ հուշարձանների պահպանության վարչություն ; ՀՀ ԳԱԱ Հնագիտության և ազգագրության ին-տ ; Հայկական ճարտարապետությունը ուսումնասիրող կազմակերպություն,Խմբ․՝ Գ. Կարախանյան,Երևան,1996,1996,Գիրք,Երևան,,pdf,80 էջ,լուսանկ․,,,,AII/84026,hy,Նվիրվում է Հայաստանում քրիստոնեության ընդունման 1700 - ամյակին,Քանդակագործություն Խաչքարեր Նախիջևան,https://arar.sci.am/dlibra/publication/404813/edition/373903
379941,411137,379941,Նախիջևանի որմնանկարչական արվեստը,,"Այվազյան, Արգամ",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ ; ՀՀ ԳԱԱ Արվեստի ինստիտուտ,,Երևան,1998,1998,Գիրք,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,pdf,112 էջ,նկ․,,,,AII/109461 ; AII/84719,hy ; ru,Նվիրվում է Հայաստանում քրիստոնեությունը պետական կրոն հռչակելու 1700-ամյակին,Որմնանկարչություն Նախիջևան,https://arar.sci.am/dlibra/publication/411137/edition/379941
361623,390945,361623,Ներհակությունները պոլսահայ համայնքում. արևմտահայերի ազգային սահմանադրության հաստատման շուրջ (1856–1863 թթ.),Contradictions among Armenians of Constantinople over the approval of the western Armenians’ National Constitution (1856-1863) ; Разногласия в армянской общине Константинополя по поводу утверждения национальной конституции западных армян (1856-1863 гг.),"Մարկոսյան, Սալվինե",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,,"19-րդ դ. երկրորդ կեսի օսմանյան Թուրքիայի քաղաքական ու տնտեսական զարգացումների պատմությունը բազմիցս առնչվում է արևմտահայության սոցիալ- քաղաքական ևիրավական իրականությանը: Ըստ էության, մենք գործ ունենք հպատակ ժողովուրդների հանդեպ կիրառած քաղաքականության զարգացումների հետ: Սույն հոդվածում քննարկվում և վերլուծվում են 1856–1863 թթ. արևմտահայերի Ազգային սահմանադրության հաստատման շուրջ մղվող պայքարի պատճառները: Մասնավորապես փորձ է արվել այս հիմնախնդիրը լուսաբանել Օսմանյան կայսրությունում տեղի ունեցող սոցիալական փոփոխությունների համատեքստում: The history of political and economic developments in Ottoman Turkey in the second half of the 19th century is closely linked to the sociopolitical and legal life of Western Armenians, as we are, in fact, dealing with the unfolding of policies towards subjugated peoples. This article discusses and analyzes the reasons behind the movement for the establishment of the National Constitution of Western Armenians of 1856–1863. This article attempts to investigate this issue in the context of social changes in the Ottoman Empire. Политическая и экономическая история Османской Турции во второй половине 19-го века тесно связана с социально-политической и правовой реальностью западных армян, потому что, по сути, мы имеем дело с развитием политики в отношении подданных народов. В данной статье мы рассматриваем и анализируем причины борьбы за создание Национальной конституции западных армян в 1856–1863 годах. Предпринимались попытки осветить эту проблему в контексте социальных изменений, происходящих в Османской империи.",2023,2023,Հոդված,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,pdf,,,5,,,,,,Պոլսահայ հիմնախնդիրներ օսմանյան Թուրքիա բարենորոգումներ արևմտահայություն սահմանադրական շարժում սահմանադրականներ,https://arar.sci.am/dlibra/publication/390945/edition/361623
377012,407749,377012,Նյութեր հանրապետական գիտական նստաշրջանի,Материалы республиканской научной сессии ; Republication scientific conference,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,Պատ. խմբ.՝ Ս. Բ. Հարությունյան ; Դ. Ս. Վարդումյան ; Ս. Հոբոսյան,Երևան,2006,2006,Գիրք,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ․,pdf,282 էջ,,XIII,,5-8080-0648-1,AII/108238,hy,Նստաշրջանը նվիրվում է պրոֆեսոր Դերենիկ Վարդումյանի հիշատակին,Հնագիտություն Մշակույթ,https://arar.sci.am/dlibra/publication/407749/edition/377012
374947,406079,374947,Նորահայտ վիմագիր Արտավազավանքից,Новонайденная надпись из монастыря Артавазаванк ; A newfound epigraph from Artavazavank,"Սարգսյան, Գագիկ Գ.",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,Խմբ․՝ Ա. Հարությունյան,Երևան,2021,2021,Գիրք,Երևան,Հնագիտության և ազգագրության ինստիտուտի հրատ․,pdf,80 էջ,լուսանկարներ,,,978-9939-886-28-2,AII/108301 ; AII/108302 ; AII/108303,hy,,Հայոց պատմություն Վիմագրություն Արտավազավանք,https://arar.sci.am/dlibra/publication/406079/edition/374947
